Max Component Size,Compute Time (s),partition_lgraph_spectral,,,,
8000,18.325466,,,,,
8000,18.2592113,,,,,
8000,18.2296599,,,,,
8000,18.1218866,,,,,
8000,18.5973017,,,,,
8000,18.2421573,,,,,
8000,18.1917442,,,,,
8000,18.2532168,,,,,
8000,18.1661242,,,,,
8000,18.1669518,,,,,
8000,18.2229654,,,,,
8000,18.1675234,,,,,
8000,18.1992349,,,,,
8000,18.2502134,,,,,
8000,18.41514,,,,,
8000,18.5493367,,,,,
8000,18.1999599,,,,,
8000,18.3783569,,,,,
8000,18.8949996,,,,,
8000,18.2416657,,,,,
8000,18.1893,,,,,
8000,18.2014042,,,,,
8000,18.1536916,,,,,
8000,18.7068094,,,,,
8000,18.6074937,,,,,
8000,18.3138424,,,,,
8000,18.3012716,,,,,
8000,18.0984785,,,,,
8000,18.4884096,,,,,
8000,18.1806535,,,,,
8000,18.2228477,,,,,
8000,18.346643,,,,,
8000,18.1492223,,,,,
8000,18.2564533,,,,,
8000,18.5070466,,,,,
8000,18.2004518,,,,,
8000,18.1778202,,,,,
8000,19.2236353,,,,,
8000,18.0788359,,,,,
8000,18.2018854,,,,,
8000,18.2574188,,,,,
8000,18.16434,,,,,
8000,18.7803883,,,,,
8000,18.3404591,,,,,
8000,18.2395698,,,,,
8000,18.4268759,,,,,
8000,18.17863,,,,,
8000,18.1982358,,,,,
8000,18.241991,,,,,
8000,18.2329216,,,,,
8000,18.5005532,,,,,
8000,18.2457734,,,,,
8000,18.1890786,,,,,
8000,18.4497216,,,,,
8000,18.2615864,,,,,
8000,18.176457,,,,,
8000,18.8281073,,,,,
8000,18.1585074,,,,,
8000,18.3424131,,,,,
8000,18.2159458,,,,,
8000,18.180477,,,,,
8000,18.6796567,,,,,
8000,18.2794926,,,,,
8000,18.0955356,,,,,
8000,18.2682541,,,,,
8000,18.1078306,,,,,
8000,18.2205407,,,,,
8000,18.2134372,,,,,
8000,18.2590399,,,,,
8000,18.4773828,,,,,
8000,18.1178786,,,,,
8000,18.2891346,,,,,
8000,18.4967853,,,,,
8000,18.240154,,,,,
8000,18.3378889,,,,,
8000,18.834834,,,,,
8000,18.3002118,,,,,
8000,18.2513105,,,,,
8000,18.3654228,,,,,
8000,18.2748801,,,,,
8000,18.8421544,,,,,
8000,18.141849,,,,,
8000,18.3186707,,,,,
8000,19.0970971,,,,,
8000,18.2542379,,,,,
8000,18.2183254,,,,,
8000,18.2888139,,,,,
8000,18.3446348,,,,,
8000,18.5881708,,,,,
8000,18.2330632,,,,,
8000,18.2203479,,,,,
8000,18.2216439,,,,,
8000,18.1895424,,,,,
8000,18.1361816,,,,,
8000,18.3207344,,,,,
8000,18.233825,,,,,
8000,18.4522434,,,,,
8000,18.2346629,,,,,
8000,18.1048971,,,,,
8000,18.632254,,,,,
8000,18.3138819,,,,,
8000,18.2833974,,,,,
8000,19.2464134,,,,,
8000,18.2886291,,,,,
8000,18.2898711,,,,,
8000,18.4080971,,,,,
8000,18.1839014,,,,,
8000,18.6958076,,,,,
8000,18.23975,,,,,
8000,18.3305736,,,,,
