Max Component Size,Compute Time (s),runScen3_1_rand,,,,
2000,0.0746362,,,,,
2000,0.0737425,,,,,
2000,0.0717148,,,,,
2000,0.0743011,,,,,
2000,0.072467,,,,,
2000,0.0739703,,,,,
2000,0.0827406,,,,,
2000,0.0767999,,,,,
2000,0.0745526,,,,,
2000,0.0764682,,,,,
2000,0.0703852,,,,,
2000,0.081612,,,,,
2000,0.075545,,,,,
2000,0.0788244,,,,,
2000,0.0719495,,,,,
2000,0.0744151,,,,,
2000,0.0756997,,,,,
2000,0.0695301,,,,,
2000,0.0741532,,,,,
2000,0.0728636,,,,,
2000,0.0715297,,,,,
2000,0.0796109,,,,,
2000,0.0750174,,,,,
2000,0.0738349,,,,,
2000,0.0744724,,,,,
