Max Component Size,Compute Time (s),partition_lgraph_louvain,,,,
1600,0.1827305,,,,,
1600,0.1981304,,,,,
1600,0.1621955,,,,,
1600,0.185095,,,,,
1600,0.1841622,,,,,
1600,0.222452,,,,,
1600,0.221286,,,,,
1600,0.185309,,,,,
1600,0.1799774,,,,,
1600,0.1979953,,,,,
1600,0.2227201,,,,,
1600,0.2048544,,,,,
1600,0.1903677,,,,,
1600,0.1857952,,,,,
1600,0.1826092,,,,,
1600,0.192223,,,,,
1600,0.2195861,,,,,
1600,0.216839,,,,,
1600,0.1839255,,,,,
1600,0.1811974,,,,,
1600,0.2029163,,,,,
1600,0.1860492,,,,,
1600,0.2084839,,,,,
1600,0.1845146,,,,,
1600,0.2016845,,,,,
1600,0.1823406,,,,,
1600,0.204311,,,,,
1600,0.2236194,,,,,
1560,0.2286511,,,,,
1600,0.1775571,,,,,
1600,0.184746,,,,,
1600,0.1884484,,,,,
1600,0.1673433,,,,,
1600,0.1807313,,,,,
1600,0.177394,,,,,
1600,0.1872483,,,,,
1600,0.2175387,,,,,
1600,0.2214597,,,,,
1600,0.1817926,,,,,
1600,0.1849507,,,,,
1600,0.1820391,,,,,
1600,0.1753538,,,,,
1600,0.2146453,,,,,
1600,0.2187481,,,,,
1600,0.183043,,,,,
1600,0.1818919,,,,,
1600,0.1653158,,,,,
1600,0.1811227,,,,,
1600,0.1782177,,,,,
1600,0.2008126,,,,,
1600,0.2508693,,,,,
1600,0.1808342,,,,,
1600,0.1674234,,,,,
1600,0.178599,,,,,
1600,0.2174937,,,,,
1600,0.1835531,,,,,
1600,0.1842828,,,,,
1600,0.181941,,,,,
1600,0.2157577,,,,,
1600,0.2140737,,,,,
1600,0.1828121,,,,,
1600,0.1826465,,,,,
1600,0.1805485,,,,,
1600,0.1991408,,,,,
1600,0.1841468,,,,,
1600,0.1814068,,,,,
1600,0.1890143,,,,,
1600,0.1856451,,,,,
1600,0.215305,,,,,
1600,0.1800123,,,,,
1600,0.1848553,,,,,
1600,0.182072,,,,,
1600,0.1911409,,,,,
1600,0.2136301,,,,,
1600,0.2184703,,,,,
1600,0.1775092,,,,,
1600,0.1816178,,,,,
1600,0.1637691,,,,,
1600,0.1619261,,,,,
1600,0.217825,,,,,
1600,0.1805461,,,,,
1600,0.1657476,,,,,
1600,0.1825241,,,,,
1600,0.1635649,,,,,
1600,0.2187254,,,,,
1600,0.1821336,,,,,
1600,0.1828487,,,,,
1600,0.1876956,,,,,
1600,0.1920221,,,,,
1600,0.1766268,,,,,
1600,0.2149341,,,,,
1600,0.1888158,,,,,
1600,0.2058374,,,,,
1600,0.2425716,,,,,
1600,0.1840561,,,,,
1600,0.1878621,,,,,
1600,0.2299187,,,,,
1600,0.1838558,,,,,
1600,0.2017499,,,,,
1600,0.1948383,,,,,
1600,0.1797189,,,,,
1600,0.2022159,,,,,
1600,0.1854897,,,,,
1600,0.1798207,,,,,
1600,0.1838262,,,,,
1600,0.2149411,,,,,
1600,0.2064301,,,,,
1600,0.182698,,,,,
1600,0.1763719,,,,,
1600,0.165762,,,,,
1600,0.1982796,,,,,
1600,0.2047436,,,,,
1600,0.198305,,,,,
1600,0.1811239,,,,,
1600,0.1827235,,,,,
1600,0.2165035,,,,,
1600,0.2168407,,,,,
1600,0.1788561,,,,,
1600,0.1766576,,,,,
1600,0.1811931,,,,,
1600,0.1811122,,,,,
