Max Component Size,Compute Time (s),partition_lgraph_spectral,,,,
3600,4.8944974,,,,,
3560,5.155698,,,,,
3680,5.2360493,,,,,
3700,4.8012159,,,,,
3700,4.868333,,,,,
3620,4.8409184,,,,,
3560,5.0901985,,,,,
3720,4.8901561,,,,,
3600,4.8418728,,,,,
3700,5.0058972,,,,,
3720,4.9754446,,,,,
3400,4.9213069,,,,,
3600,4.9495438,,,,,
3360,5.0591681,,,,,
3620,4.9515308,,,,,
3720,5.1532541,,,,,
3660,5.2615252,,,,,
3820,5.1157367,,,,,
3500,5.1648372,,,,,
3420,5.1900035,,,,,
3720,5.3095949,,,,,
3560,5.0323667,,,,,
3560,4.9762051,,,,,
3600,5.0922147,,,,,
3740,5.0730359,,,,,
3660,5.0616065,,,,,
3520,4.9521943,,,,,
3520,4.8410426,,,,,
3660,5.0173277,,,,,
3740,5.0806882,,,,,
3720,4.8875076,,,,,
3680,4.7845794,,,,,
3700,5.0268523,,,,,
3420,5.1297107,,,,,
3660,5.244478,,,,,
3680,5.1778992,,,,,
3600,4.9211674,,,,,
3700,5.1768096,,,,,
3480,5.4415206,,,,,
3620,5.0601608,,,,,
3660,4.9475965,,,,,
3560,4.9648184,,,,,
3680,5.1360654,,,,,
3500,6.6611587,,,,,
3580,5.1900592,,,,,
3700,4.8922499,,,,,
3760,4.9762985,,,,,
3500,4.9921028,,,,,
3780,4.8721462,,,,,
3460,5.1486699,,,,,
3640,5.0907283,,,,,
3480,4.849081,,,,,
3700,5.0455719,,,,,
3540,4.9651456,,,,,
3700,4.9673557,,,,,
3580,4.8971298,,,,,
3620,5.0559295,,,,,
3780,5.0525869,,,,,
3620,5.030214,,,,,
3680,4.8520587,,,,,
3640,4.930255,,,,,
3680,5.0461037,,,,,
